Nivel,Entidad,Tipo,Programa,Subprograma,Proyecto,Objeto,Pais,Departamento,Fuente,Organismo,VerJustifica,VerProgramado,Fila,Anho,version
12,1,2,2,11,0,350,1,99,10,1,"Aquisicion de productos quimicos",10200000,572,2016,6
12,1,2,2,11,0,360,1,99,30,1,"ADQUISICION DE COMBUSTIBLES PARA RODADOS",478773000,147,2016,6
12,1,2,2,11,0,360,1,99,10,1,"ADQUISICION DE COMBUSTIBLES PARA RODADOS",588918600,1032,2016,6
12,1,2,2,11,0,390,1,99,30,1,"ACCESORIOS PARA SERVICIOS VARIOS",201563200,376,2016,6
12,1,2,2,11,0,390,1,99,10,1,"ADQUISICIONES DE BIENES",114220000,1033,2016,6
12,1,2,2,11,0,520,1,99,10,1,"CONSTRUCCIONES VARIOS",0,1034,2016,6
12,1,2,2,11,0,520,1,99,30,1,"CONSTRUCCIONES VARIOS",600000000,148,2016,6
12,1,2,2,11,0,530,1,99,30,1,"ADQUISICION DE EQUIPOS VARIOS",744000000,149,2016,6
12,1,2,2,11,0,530,1,12,10,1,"ADQUISICIÓN DE MAQUINARIAS",0,1036,2016,6
12,1,2,2,11,0,530,1,99,10,1,"ADQUISICIÓN DE MAQUINARIAS",600000000,1035,2016,6
12,1,2,2,11,0,540,1,99,30,1,"ADQUISICION DE EQUIPOS INFORMATICOS",699960000,150,2016,6
12,1,2,2,11,0,540,1,99,10,1,"ADQUISICIONES DE EQUIPOS DE OFICINAS",400000000,1037,2016,6
12,1,2,2,11,0,570,1,99,30,1,"ADQUISICON DE SOFTWARES",200000000,1002,2016,6
12,1,2,2,11,0,570,1,99,10,1,"ADQUISICIONES DE SISTEMAS INFORMATICOS",0,1038,2016,6
12,1,2,2,11,0,580,1,99,30,1,"ESTUDIO PARA PROYECTOS",600000000,371,2016,6
12,1,2,2,11,0,590,1,99,10,1,"Reparaciones Menores",0,571,2016,6
12,1,2,2,11,0,590,1,99,30,1,"REPARACIONES VARIOS",600000000,372,2016,6
12,1,2,2,11,0,842,1,99,30,1,"APROTES A ENTIDADES",600000000,373,2016,6
12,1,2,2,11,0,842,1,99,10,1,"TRANSFERENCIAS DE CREDITOS A ENTIDADES NO LUCRATIVA",0,1039,2016,6
12,1,2,2,11,0,845,1,99,10,1,"PAGO DE INDENIZACION A FUNCIONARIOS DE LA INSTITUCIÓN",0,1040,2016,6
12,1,2,2,11,0,852,1,99,30,1,"TRANSFERENCIAS CORRIENTE A OTRAS ENTIDAD",1262000000,374,2016,6
12,1,2,2,11,0,852,1,99,10,1,"Transferencias de creditos sectro privado",960000000,518,2016,6
12,1,2,2,11,0,910,1,99,30,1,"IMPUESTOS MUNICIPALIDADES, IMPUESTO AL VALOR AGRAGADO.",1640000000,375,2016,6
12,1,2,2,11,0,910,1,99,10,1,"PAGOIMPUESTO POR VALOR AGREADO",100000000,1041,2016,6
12,1,2,2,12,0,111,1,99,10,1,,1826400000,209,2016,6
12,1,2,2,12,0,113,1,99,10,1,,215144520,210,2016,6
12,1,2,2,12,0,114,1,99,10,1,,170128710,1019,2016,6
12,1,2,2,12,0,123,1,99,10,1,"MONTO ASIGNADO PARA PAGO AL PERSONAL NOMBRADO, TRASLADADO O COMISIONADO, POR SERVICIOS  PRESTADOS DESPUÉS DE CUMPLIDA LA JORNADA ORDINARIA DE TRABAJO.-",142451588,670,2016,6
12,1,2,2,12,0,133,1,99,10,1,"MONTO ASIGNADO PARA PAGO DE ASIGNACIONES COMPLEMENTARIAS AL SALARIO, AL PERSONAL NOMBRADO Y COMISIONADO DE LA SENAC.-",1161594146,671,2016,6
12,1,2,2,12,0,137,1,99,10,1,"MONTO ASIGNADO PARA PAGO DE GRATIFICACIONES ESPECIALES AL PERSONAL POLICIAL COMISIONADO EN LA SENAC.-",135447916,587,2016,6
12,1,2,2,12,0,144,1,99,10,1,"MONTO ASIGNACO PARA CONTRATACION DE PERSONAL DE SERVICIO Y AUXILIAR.-",465529824,588,2016,6
12,1,2,2,12,0,145,1,99,10,1,"MONTO DESTINADO PARA LA CONTRATACION DE PROFESIONALES Y TECNICOS.-",145379118,589,2016,6
12,1,2,2,12,0,191,1,99,10,1,"PAGO DE SUBSIDIO PARA LA SALUD AL PERSONAL PERMANENTE.-",67200000,590,2016,6
12,1,2,2,12,0,199,1,99,10,1,"MONTO DESTINADO PARA PAGO DE OTROS GASTOS DEL PERSONAL, DIFERENCIA SALARIAL Y DIFERENCIAS VARIAS, A FUNCIONARIOS NOMBRADOS Y COMISIONADOS EN LA SENAC.-",645886722,591,2016,6
12,1,2,2,12,0,210,1,99,10,1,"PARA PAGO DE SERVICIOS BASICOS, TELEFONIA, ENERGIA ELECTRICA Y CONSUMO DE AGUA.-",168000000,995,2016,6
12,1,2,2,12,0,230,1,99,10,1,"PARA VIATICOS AL INTERIOR Y EXTERIOR DEL PAIS, PASAJES AEREOS.-",344000000,993,2016,6
12,1,2,2,12,0,240,1,99,10,1,"Destinados para gastos por servicios de mantenimiento de los bienes de la Institución y reparaciones menores de inmuebles, maquinarias, equipos y vehículos, así como servicios de aseo y limpieza en general.",220000000,223,2016,6
12,1,2,2,12,0,250,1,99,10,1,"DESTINADOS PARA GASTOS DE ALQUILERES DE LOS LOCALES DONDE FUNCIONA L INSTITUCION.-",661972284,994,2016,6
12,1,2,2,12,0,260,1,99,10,1,"CONTRATO DE SEGUROS DE VEHÍCULOS, MUEBLES, MAQUINAS, EQUIPOS Y EDIFICIOS DE LA INSTITUCIÓN. SERVICIO DE FOTOCOPIAS Y ENCUADERNACIONES, SERVICIOS DE PUBLICACIONES VARIAS. ADEMÁS SERVICIOS TÉCNICOS, PROFESIONALES, CONSULTORÍAS Y DE ASOSORAMIENTOS.-
",200000000,992,2016,6
12,1,2,2,12,0,280,1,99,10,1,"DESTINADO A LA CONTRATACIÓN DE SERVICIOS CEREMONIALES Y GASTRONÓMICOS.-
",200000000,996,2016,6
12,1,2,2,12,0,290,1,99,10,1,"DESTINADO A LA CAPACITACIÓN DE FUNCIONARIOS DE LA INSTITUCION.-
",200000000,997,2016,6
12,1,2,2,12,0,330,1,99,10,1,"DESTINADO A LA PROVISIÓN DE MATERIALES DE PAPELERÍA Y OTROS INSUMOS.-
",160000000,998,2016,6
12,1,2,2,12,0,340,1,99,10,1,"DESTINADO A LA ADQUISICIÓN DE INSUMOS Y ÚTILES PARA OFICINAS Y DE MANTENIMIENTO EN GENERAL. ADEMÁS DE ACCESORIOS Y REPUESTOS PARA LOS VEHÍCULOS, EQUIPOS Y MÁQUINAS DE LA INSTITUCIÓN.-",129764220,999,2016,6
12,1,2,2,12,0,360,1,99,10,1,"DESTINADO A LA COMPRA DE COMBUSTIBLES Y LUBRICANTES PARA USO DE VEHÍCULO DE LA INSTITUCION.-
",258552360,1000,2016,6
12,1,2,2,12,0,390,1,99,10,1,"PARA ADQUISICION DE CUBIERTAS Y CÁMARAS PARA LOS VEHICULOS, ADQUISICIÓN DE HARRAMIENTAS LIVIANAS.-",9700000,1001,2016,6
12,1,2,2,12,0,530,1,99,10,1,"ADQUISION DE EQUIPOS DE SEGURIDAD PARA USO EN LA SENAC.-",0,1003,2016,6
12,1,2,2,12,0,540,1,99,10,1,"PARA ADQUISICION DE EQUIPOS INFORMATICOS, Y MOBILIARIOS EN GENERAL, PARA USO EN LA SENAC.-",0,369,2016,6
12,1,2,2,12,0,910,1,99,10,1,"PARA PAGO DE IMPUESTOS, TASAS Y MULTAS.-",12000000,370,2016,6
12,1,2,2,14,0,111,1,99,10,1,,4259909280,199,2016,6
12,1,2,2,14,0,113,1,99,10,1,,206061600,200,2016,6
12,1,2,2,14,0,114,1,99,10,1,,372164240,917,2016,6
12,1,2,2,14,0,123,1,99,10,1,"PAGO POR REMUNERACION EXTRAORDINARIA A FUNCIONARIOS NOMBRADOS",78000000,957,2016,6
12,1,2,2,14,0,125,1,99,10,1,"PAGO POR REMUNERACION ADICIONAL A FUNCIONARIOS NOMBRADOS",52000000,958,2016,6
12,1,2,2,14,0,131,1,99,10,1,"PAGO POR SUBSIDIO FAMILIAR A FUNICIONARIOS NOMBRADOS",51100000,959,2016,6
12,1,2,2,14,0,133,1,99,30,34,"PAGO POR BONIFICACIONES Y GRATIFICACIONES A FUNCIONARIOS NOMBRADOS",845297264,961,2016,6
12,1,2,2,14,0,133,1,99,30,1,"PAGO POR BONIFICACIONES Y GRATIFICACIONES A FUNCIONARIOS NOMBRADOS",735820008,960,2016,6
12,1,2,2,14,0,141,1,99,30,34,"PAGO POR CONTRATACION DE PERSONAL TECNICO",1488779984,962,2016,6
12,1,2,2,14,0,141,1,99,10,1,"PAGO POR CONTRATACION DE PERSONAL TECNICO",245476316,963,2016,6
12,1,2,2,14,0,144,1,99,10,1,"PAGO POR CONTRATACION DE JORNALEROS",772424640,964,2016,6
12,1,2,2,14,0,145,1,99,30,34,"PAGO POR CONTRATACION DE HONORARIOS PROFESIONALES",1225922752,966,2016,6
12,1,2,2,14,0,145,1,99,30,1,"PAGO POR CONTRATACION DE HONORARIOS PROFESIONALES",220279992,965,2016,6
12,1,2,2,14,0,191,1,99,10,1,"PAGO EN CONCEPTO DE SUBSIDIO PARA LA SALUD A FUNCIONARIOS NOMBRADOS",379200000,967,2016,6
12,1,2,2,14,0,199,1,99,10,1,"PAGO EN CONCEPTO DE OTROS GASTOS DEL PERSONAL A FUNCIONARIOS NOMBRADOS",149922978,172,2016,6
12,1,2,2,14,0,210,1,99,30,1,"GASTOS DE SERVICIOS BASICOS",648176040,308,2016,6
12,1,2,2,14,0,210,1,99,10,1,"GASTOS DE SERVICIOS BASICOS",1603211400,307,2016,6
12,1,2,2,14,0,220,1,99,30,34,"GASTOS POR SERVICIOS DE TRANSPORTE Y ALMACENAJE",1654480000,442,2016,6
12,1,2,2,14,0,230,1,99,10,1,"GASTOS POR PASAJES Y VIATICOS",570595784,174,2016,6
12,1,2,2,14,0,230,1,99,30,1,"GASTOS POR PASAJES Y VIATICOS",268700998,173,2016,6
12,1,2,2,14,0,240,1,99,10,1,"GASTOS POR SERVICIOS DE ASEO, MANTENIMIENTO Y REPARACIONES",7020000000,531,2016,6
12,1,2,2,14,0,260,1,99,10,1,"GASTOS POR SERVICIOS TECNICOS Y PROFESIONALES",2002600000,175,2016,6
12,1,2,2,14,0,260,1,99,30,34,"GASTOS POR SERVICIOS TECNICOS Y PROFESIONALES",738060000,177,2016,6
12,1,2,2,14,0,260,1,99,30,1,"GASTOS POR SERVICIOS TECNICOS Y PROFESIONALES",1600000000,176,2016,6
12,1,2,2,14,0,280,1,99,10,1,"GASTOS EN SERVICIOS NO PERSONALES",565654970,309,2016,6
12,1,2,2,14,0,280,1,99,30,34,"GASTOS POR OTROS SERVICIOS EN GENERAL",4783787000,178,2016,6
12,1,2,2,14,0,290,1,99,10,1,"GASTOS DE CAPACITACION Y ADIESTRAMIENTO EN SERVICIO DEL PERSONAL DE LA ENTIDAD",704480000,310,2016,6
12,1,2,2,14,0,320,1,99,30,34,"GASTOS POR PROVISION DE INSUMOS, CONFECCIONES DE PRENDAS DE VESTIR, VESTUARIOS Y CALZADOS.",2076644000,312,2016,6
12,1,2,2,14,0,320,1,99,10,1,"GASTOS POR PROVISION DE INSUMOS, CONFECCIONES DE PRENDAS DE VESTIR, VESTUARIOS Y CALZADOS.",152198000,311,2016,6
12,1,2,2,14,0,330,1,99,10,1,"GASTOS DE ADQUISICION DE PRODUCTOS DE PAPEL, CARTON E IMPRESOS",160000000,313,2016,6
12,1,2,2,14,0,340,1,99,10,1,"GASTOS POR COMPRA DE BIENES DE CONSUMO DE OFICINAS E INSUMOS",340000000,290,2016,6
12,1,2,2,14,0,360,1,99,10,1,"GASTOS POR ADQUISICION DE COMBUSTIBLES Y LUBRICANTES",396000000,291,2016,6
12,1,2,2,14,0,390,1,99,30,34,"COMPRA DE OTROS BIENES DE CONSUMO",224029000,858,2016,6
12,1,2,2,14,0,390,1,99,10,1,"COMPRA DE OTROS BIENES DE CONSUMO",60000000,859,2016,6
12,1,2,2,14,0,520,1,99,30,34,"CONSTRUCCION DE INFRAESTRUCTURAS DEPORTIVAS",34890000000,444,2016,6
12,1,2,2,14,0,520,1,99,10,1,"CONSTRUCCION DE INSTALACIONES DEPORTIVAS",3640000000,530,2016,6
12,1,2,2,14,0,530,1,99,30,1,"PAGO POR ADQUISICION DE EQUIPOS Y HERRAMIENTAS EN GENERAL",286500000,857,2016,6
12,1,2,2,14,0,540,1,99,10,1,"PAGO POR ADQUISICION DE EQUIPOS DE OFICINA Y COMPUTACION",0,856,2016,6
12,1,2,2,14,0,570,1,99,10,1,"PAGO POR ADQUISICION DE ACTIVOS INTANGIBLES",0,913,2016,6
12,1,2,2,14,0,580,1,99,10,1,"ESTUDIOS Y PROYECTOS DE INVERSION VARIOS",0,911,2016,6
12,1,2,2,14,0,839,1,99,30,34,"OTRAS TRANSFERENCIAS CORRIENTES AL SECTOR PUBLICO O PRIVADO VARIAS",30703000000,910,2016,6
12,1,2,2,14,0,839,1,99,10,1,"OTRAS TRANSFERENCIAS CORRIENTES AL SECTOR PUBLICO O PRIVADO VARIAS",14900000000,909,2016,6
12,1,2,2,14,0,851,1,99,30,34,"TRANSFERENCIAS CORRIENTES AL SECTOR EXTERNO",140000000,908,2016,6
12,1,2,2,14,0,879,1,99,10,1,"TRANSFERENCIAS DE CAPITAL AL SECTOR PRIVADO VARIAS",11890000000,906,2016,6
12,1,2,2,14,0,879,1,99,30,34,"TRANSFERENCIAS DE CAPITAL AL SECTOR PRIVADO VARIAS",9110000000,907,2016,6
12,1,2,2,14,0,910,1,99,30,34,"GASTOS POR PAGO DE IMPUESTOS, TASAS, GASTOS JUDICIALES Y OTROS",120000000,912,2016,6
12,1,2,4,1,0,111,1,99,10,1,"PARA PAGO DE LA PLANILLA DE SUELDOS",1702177320,211,2016,6
12,1,2,4,1,0,113,1,99,10,1,"PARA PAGO DE LA PLANILLA DE GASTO DE REPRESENTACION",68428800,212,2016,6
12,1,2,4,1,0,114,1,99,10,1,"PARA PAGO DE LA PLANILLA DE AGUINALDOS",147550510,1020,2016,6
12,1,2,4,1,0,133,1,99,10,1,"PARA PAGO DE BONIFICACIONES POR RESPONSABILIDAD EN EL CARGO",852873580,103,2016,6
12,1,2,4,1,0,134,1,99,10,1,"PARA PAGO DE APORTE JUBILATORIO DEL EMPLEADOR AL I.P.S.",35735448,104,2016,6
12,1,2,4,1,0,144,1,99,10,1,"PARA PAGO DE JORNALES VARIOS",1044000000,942,2016,6
12,1,2,4,1,0,145,1,99,10,1,"PARA PAGO DE HONORARIOS PROFESIONALES",1743720000,105,2016,6
12,1,2,4,1,0,191,1,99,10,1,"PARA PAGO DE SUBSIDIO PARA LA SALUD A FUNCIONARIOS PERMANENTES",105600000,106,2016,6
12,1,2,4,1,0,199,1,99,10,1,"PARA PAGO DE OTROS GASTOS DEL PERSONAL",1027015990,107,2016,6
12,1,2,4,1,0,210,1,99,10,1,"PARA PAGO DE SERVICIOS BASICOS DE LA INSTITUCION",172800000,108,2016,6
12,1,2,4,1,0,220,1,99,10,1,"PARA PAGO DE FLETES Y ALMACENAJE",30000000,109,2016,6
12,1,2,4,1,0,230,1,99,10,1,"PARA PAGO DE PASAJE Y VIATICOS",318254600,110,2016,6
12,1,2,4,1,0,240,1,99,10,1,"PARA PAGO ASEO, MANTENIMIENTO Y REPARACIONES MENORES",1044000000,111,2016,6
12,1,2,4,1,0,250,1,99,10,1,"PARA PAGO DE ALQUILER DE OFICINAS",307200000,112,2016,6
12,1,2,4,1,0,260,1,99,10,1,"PARA PAGO DE SERVICIOS TECNICOS Y CONSULTORIAS",2182930100,113,2016,6
12,1,2,4,1,0,280,1,99,10,1,"PARA PAGO DE OTROS SERVICIOS EN GENERAL",213108630,984,2016,6
12,1,2,4,1,0,290,1,99,10,1,"PARA PAGO DE SERVICIOS DE CAPACITACION Y ADIESTRAMIENTO DEL PERSONAL",64000000,985,2016,6
12,1,2,4,1,0,320,1,99,10,1,"PARA ADQUISICION DE TEXTILES Y VESTUARIOS",4000000,986,2016,6
12,1,2,4,1,0,330,1,99,10,1,"PARA ADQUISICION DE PRODUCTOS DE PAPEL",57342500,987,2016,6
12,1,2,4,1,0,340,1,99,10,1,"PARA ADQUISICION DE BIENES DE CONSUMO PARA OFICINA",117504022,1061,2016,6
12,1,2,4,1,0,350,1,99,10,1,"PARA PAGO DE ADQUISICION DE PRODUCTOS E INSTRUMENTALES QUIMICOS Y MEDICINALES",3000000,1062,2016,6
12,1,2,4,1,0,360,1,99,10,1,"PARA ADQUICION DE COMBUSTIBLES Y LUBRICANTES",136800000,1063,2016,6
12,1,2,4,1,0,530,1,99,10,1,"PARA ADQUISICION DE EQUIPOS Y HERRAMIENTAS MAYORES",150000000,1064,2016,6
12,1,2,4,1,0,540,1,99,10,1,"PARA PAGO DE ADQUISICION DE EQUIPOS DE OFICINA Y COMPUTACION",182200000,1065,2016,6
12,1,2,4,1,0,570,1,99,10,1,"PARA PAGO DE ADQUISICION DE ACTIVOS INTANGIBLES",73200000,277,2016,6
12,1,2,4,1,0,839,1,99,10,1,"PARA TRANSFERENCIA CORRIENTES AL SECTOR PUBLICO - PRIVADO",1350000000,278,2016,6
12,1,2,4,1,0,841,1,99,10,1,"PARA PAGOS DE BECAS ADJUDICADAS",180000000,279,2016,6
12,1,2,4,1,0,852,1,99,10,1,"PARA TRANSFERENCIA CORRIENTES A ENTIDADES DEL SECTOR PRIVADO EXTERNO",300000000,280,2016,6
12,1,2,4,1,0,876,1,99,10,1,"PARA TRANFERENCIA DE CAPITAL AL SECTOR PRIVADO EMPRESARIAL",600000000,281,2016,6
12,1,2,4,1,0,910,1,99,10,1,"PARA PAGO DE IMPUESTOS, TASAS Y GASTOS JUDICIALES ENTRE OTROS",9602130,282,2016,6
12,1,2,4,2,0,111,1,99,10,1,"PAGO DE SUELDOS PARA PERSONAL",2775600000,213,2016,6
12,1,2,4,2,0,113,1,99,10,1,"PAGO DE GASTOS DE REPRESENTACION PARA PERSONAL",80460000,214,2016,6
12,1,2,4,2,0,114,1,99,10,1,"PAGO DE AGUINALDO A PERSONAL",238005000,1021,2016,6
12,1,2,4,2,0,123,1,99,10,1,"PAGO DE REMUNERACION EXTRAORDINARIA POR TRABAJOS A REALIZAR FUERA DEL HORARIO ORDINARIO",828490000,415,2016,6
12,1,2,4,2,0,125,1,99,10,1,"PAGO DE REMUNERACION ADICIONAL POR TRABAJOS REALIZADOS",51570000,416,2016,6
12,1,2,4,2,0,144,1,99,10,1,"PAGO A JORNALEROS DE LA INSTITUCION",590200000,1074,2016,6
12,1,2,4,2,0,145,1,99,10,1,"PAGO EN CONCEPTO DE HONORARIOS PROFESIONALES",137696160,1075,2016,6
12,1,2,4,2,0,210,1,99,10,1,"PAGO DE SERVICIOS BASICOS DE LA INSTITUCION",60000000,403,2016,6
12,1,2,4,2,0,230,1,99,10,1,"PAGOS DE PASAJES Y VIATICOS AL INTERIOR Y EXTERIOR",328000000,404,2016,6
12,1,2,4,2,0,240,1,99,10,1,"GASTOS POR SERVICIOS DE ASEO, MANTENIMIENTO Y REPARACIONES",85840000,405,2016,6
12,1,2,4,2,0,250,1,99,10,1,"PAGO DE ALQUILER DE LOCAL PARA OFICINAS DE LA STP",336000000,406,2016,6
12,1,2,4,2,0,260,1,99,10,1,"PAGO DE SERVICIOS TECNICOS Y PROFESIONALES",1352800000,407,2016,6
12,1,2,4,2,0,280,1,99,10,1,"OTROS SERVICIOS EN GENERAL",61314204,408,2016,6
12,1,2,4,2,0,290,1,99,10,1,"PAGO DE SERVICIOS DE CAPACITACION Y ADIESTRAMIENTO",200000000,409,2016,6
12,1,2,4,2,0,330,1,99,10,1,"PRODUCTOS DE PAPEL, CARTÓN E IMPRESOS",26800000,410,2016,6
12,1,2,4,2,0,340,1,99,10,1,"COMPRAS DE BIENES DE CONSUMO DE OFICINAS E INSUMOS",90214000,411,2016,6
12,1,2,4,2,0,360,1,99,10,1,"PAGO POR COMPRA DE COMBUSTIBLES Y LUBRICANTES",178200000,412,2016,6
12,1,2,4,2,0,530,1,99,10,1,"PAGO EN CONCEPTO DE ADQ. DE EQUIPOS Y HERRAMIENTAS EN GENERAL",109650000,413,2016,6
12,1,2,4,2,0,540,1,99,10,1,"COMPRA DE EQUIPOS DE EQUIPOS DE OFICINA Y COMPUTACION",62000000,191,2016,6
12,1,2,4,2,0,570,1,99,10,1,"COMPRA DE ACTIVOS INTANGIBLES",52500000,414,2016,6
12,1,2,4,3,0,111,1,99,10,1,"SUELDOS DEL PERSONAL PERMANENTE DE LA SENATICS",7300800000,215,2016,6
12,1,2,4,3,0,113,1,99,10,1,"GASTOS DE REPRESENTACI?N DEL PERSONAL PERMANENTE DE LA SENATICS",661459200,216,2016,6
12,1,2,4,3,0,114,1,99,10,1,"AGUINALDO DEL PERSONAL PERMANENTE DE LA SENATICS",663521600,1022,2016,6
12,1,2,4,3,0,123,1,99,10,1,"Remuneración Extraordinaria para funcionarios permanentes",585950400,717,2016,6
12,1,2,4,3,0,125,1,99,10,1,"Remuneración Adicional para el persona permanente de la Senatics",50749920,1027,2016,6
12,1,2,4,3,0,131,1,99,10,1,"Subsidio Familiar para el personal permanente de la SENATICs",102000000,193,2016,6
12,1,2,4,3,0,133,1,99,10,1,"Bonificaciones y Gratificaciones, pago por Responsabilidad en el cargo de Directores, Jefes de Departamentos.",962013600,494,2016,6
12,1,2,4,3,0,137,1,99,10,1,"Servicios Especiales de la SENATICs",50555568,495,2016,6
12,1,2,4,3,0,141,1,99,10,1,"Recontratación de Personal Técnico de la SENATICs",944599768,1091,2016,6
12,1,2,4,3,0,144,1,99,10,1,"Recontratación de Jornaleros de la SENATICs",826800000,621,2016,6
12,1,2,4,3,0,145,1,99,10,1,"Recontratación de Profesionales de la SENATICs",1464388500,622,2016,6
12,1,2,4,3,0,199,1,99,10,1,"Otros Gastos del Personal de la SENATICs",51808664,623,2016,6
12,1,2,4,3,0,210,1,99,10,1,"Servicios Básicos de la SENATICs",567200000,624,2016,6
12,1,2,4,3,0,230,1,99,10,1,"Pasajes y Viáticos para funcionarios de la SENATICs",352550400,783,2016,6
12,1,2,4,3,0,240,1,99,10,1,"GASTOS POR SERVICIO DE ASEO, MANTENIMIENTO Y REPARACIONES PARA LA SENATICS",63160568,693,2016,6
12,1,2,4,3,0,250,1,99,10,1,"ALQUILERES Y DERECHOS PARA LA SENATICS",1087999992,694,2016,6
12,1,2,4,3,0,260,1,99,30,74,"Servicios Técnicos y Profesionales de la SENATICs",14330000000,785,2016,6
12,1,2,4,3,0,260,1,99,10,1,"Servicios Técnicos y Profesionales de la SENATICs",2317852560,988,2016,6
12,1,2,4,3,0,280,1,99,10,1,"Otros Servicios en General para la SENATICs",40000000,941,2016,6
12,1,2,4,3,0,290,1,99,10,1,"SERVICIO DE CAPACITACION Y ADISTRAMIENTO PARA LA SENATICS",0,695,2016,6
12,1,2,4,3,0,290,1,99,30,74,"Servicios de Capacitación para la Ciudadania",370000000,787,2016,6
12,1,2,4,3,0,320,1,99,10,1,"Textiles y Vestuarios para Técnicos de la SENATICs",1700000,782,2016,6
12,1,2,4,3,0,330,1,99,10,1,"PRODUCTOS DE PAPEL, CARTON E IMPRESOS PARA LA SENATICS",77711730,222,2016,6
12,1,2,4,3,0,340,1,99,10,1,"BIENES DE CONSUMO E INSUMOS DE OFICINA PARA LA SENATICS",158687648,234,2016,6
12,1,2,4,3,0,360,1,99,10,1,"COMBUSTIBLES Y LUBRICANTES PARA VEHICULOS DE LA SENATICS",147066286,696,2016,6
12,1,2,4,3,0,390,1,99,10,1,"Otros Bienes de Consumo de la SENATICs",40000000,989,2016,6
12,1,2,4,3,0,530,1,99,10,1,"Adquisición de Equipos para la SENATICs",0,625,2016,6
12,1,2,4,3,0,540,1,99,10,1,"Adquisición de equipos para la SENATICs",0,990,2016,6
12,1,2,4,3,0,570,1,99,10,1,"Adquisición de equipos intangibles para la SENATICs",0,991,2016,6
12,1,2,4,3,0,570,1,99,30,74,"Adquisición de Activos Intangibles para la SENATICs",1300000000,786,2016,6
12,1,2,4,3,0,849,1,99,10,1,"Otras transferencias corrientes para funcionarios de la SENATICs",334056096,784,2016,6
12,1,2,4,3,0,910,1,99,10,1,"TASAS, GASTOS JUDICIALES Y OTROS DE LA SENATICS",12000000,697,2016,6
12,1,2,4,10,0,111,1,99,10,1,"SALARIOS DE FUNCIONARIOS PERMANENTES DEL ANEXO DE PERSONAL INSTITUCIONAL.",681600000,197,2016,6
12,1,2,4,10,0,113,1,99,10,1,"GASTOS DE REPRESENTACION PARA MAXIMAS AUTORIDADES",34214400,198,2016,6
12,1,2,4,10,0,114,1,99,10,1,"PAGO DE AGUINALDOS PARA FUNCIONARIOS PERMANENTES DEL ANEXO DE PERSONAL INSTITUCIONAL.",59651200,916,2016,6
12,1,2,4,10,0,133,1,99,10,1,"PAGO POR BONIFICACION DE RESPONSABILIDAD EN EL CARGO PARA DIRECTORES Y JEFES DE DEPARTAMENTOS",73308300,121,2016,6
12,1,2,4,10,0,144,1,99,10,1,"CONTRATACION DE PERSONAL DE APOYO PARA LA COMISION NACIONAL DE CALIDAD",136800000,122,2016,6
12,1,2,4,10,0,145,1,99,10,1,"CONTRATACION DE PROFESIONALES PARA APOYO AL ONA/CNC",211200000,123,2016,6
12,1,2,4,10,0,191,1,99,10,1,"PAGO DE SUBSIDIO MEDICO A FUNCIONARIOS PERMANENTES DEL ANEXO DE PERSONAL",38400000,126,2016,6
12,1,2,4,10,0,230,1,99,30,1,"PAGO DE PASAJES Y VIATICOS",80597866,689,2016,6
12,1,2,4,10,0,230,1,99,10,1,"PAGO DE PASAJES Y VIATICOS",62500000,377,2016,6
12,1,2,4,10,0,250,1,99,10,1,"PAGO DE ALQUILER",30000000,156,2016,6
12,1,2,4,10,0,260,1,99,10,1,"CONTRATACION DE SERVICIOS TECNICOS Y PROFESIONALES",63282000,378,2016,6
12,1,2,4,10,0,280,1,99,10,1,"PARA EVENTOS DE SOCIALIZACION, REUNIONES, LANZAMIENTO Y ADJUDICACION DEL PREMIO NACIONAL DE LA CALIDAD",317600000,1196,2016,6
12,1,2,4,10,0,280,1,99,30,1,"CONTRATACION DE SERVICIOS GASTRONOMICOS PARA CURSOS DE CAPACITACION DE EVALUADORES.",10000000,690,2016,6
12,1,2,4,10,0,290,1,99,30,1,"Pasantí a e intercambios de experiencias con los organismos pares (Inscripcion)",35700000,691,2016,6
12,1,2,4,10,0,330,1,99,10,1,"ADQUISION DE PRODUCTOS DE PAPEL, CARTON E IMPRESOS",6700000,1197,2016,6
12,1,2,4,10,0,340,1,99,10,1,"ADQUISICION DE BIENES DE CONSUMO DE OFICINAS E INSUMOS",7202000,1198,2016,6
12,1,2,4,10,0,350,1,99,30,1,"ADQUISICION DE MATERIALES QUIMICOS",40000000,692,2016,6
12,1,2,4,10,0,530,1,99,10,1,"ADQUISICION DE PROYECTO MULTIMEDIA Y EQUIPO DE FILMACION",5250000,1199,2016,6
12,1,2,4,10,0,540,1,99,10,1,"ADQUISICION DE EQUIPOS DE OFICINA Y COMPUTACION",16500000,1200,2016,6
12,1,2,4,10,0,851,1,99,30,1,"PARA PAGO DE MEMBRESIA A LA IAAC",124300000,2,2016,6
12,1,2,4,10,0,852,1,99,30,1,"CONTRATACION DE SERVICIO DE EVALUACION TECNICA DE LA ACREDITACION DE OECS.",1060469216,3,2016,6
12,1,2,5,1,0,111,1,0,10,1,,3259154640,217,2016,6
12,1,2,5,1,0,113,1,0,10,1,,273508800,218,2016,6
12,1,2,5,1,0,114,1,0,10,1,,294388620,1023,2016,6
12,1,2,5,1,0,123,1,99,10,1,"remuneracion extraordinaria funcionarios",266000000,1088,2016,6
